Author_id,Author
11882,PHILIP
13672,SLATTERY
7042,JOAN EDITOR PULLMAN
7590,JORISKARL HUYSMANS
13632,SIMON CALLOW
5004,GEORGE CHAPMAN
5996,ISABEL ALCÁNTARA
13255,SANDRA EGNOLFF
2076,CATHERINE CROWE
5166,GINA WISKER
3288,DEBORAH GRANDINETTI
3037,DAVID COLBERT
6573,JARROLD PUBLISHING
275,ALEXANDER TROCCHI
7761,JUDITH HERRIN
12890,ROGER HIGHFIELD
1896,CARLO FRUTTERO
4651,FRANCO LUCENTINI
12471,RICHARD TAYLOR
15077,W E B GRIFFIN
13067,RUDOLF STEINER
2798,D OSMOND
6030,J COLLIS
1894,CARLO A MICHELINI
2061,CATE TIERNAN
10125,MATILDE OLIVELLA CASTELLS
4137,ELIZABETH GUZMÁN
11289,PALOMA
2463,CHRISTOPHER KENDRIS
522,AND THE LANGUAGE EXPERTS AT BERLITZ
3001,DAVID A VAN METER
8203,KATHY HERMAN
148,AL ROKER
2796,D J DONALDSON
10397,MICHAEL H BROWN
6733,JEFF COGHILL
4455,EUGENE C KENNEDY
11440,PATRICIA SARGENT
4880,GARSON KANIN
14850,TWAIN
10947,NATHAN PRITIKIN
145,AL GORE
9105,LOIS AND LOUIS DARLING
8238,KAY MILLS
14171,SUSAN SHEEHAN
3912,EDITH DEEN
5897,IAN STJAMES
7216,JOHN BUCHAN
13060,ROZ LEVINE
4319,ENID C KING
1679,BRIAN PRICE T
5507,HARPER COLLINS PUBLISHERS
12065,R K GORDON
2236,CHARLES S CARVER
10381,MICHAEL F SCHEIER
1825,CALVIN S HALL
14954,VERNON J NORDBY
10428,MICHAEL KANALY
12376,RICHARD H GREEN
9220,LOUISE HAY
6515,JANET KAGAN
2653,COLONEL DAVID H HACKWORTH
7894,JULIE SHERMAN
12590,ROBERT BRAMSON
10567,MICHELE HALL
12651,ROBERT GRAVES
11186,O HENRY
5779,HOLLY THOMPSON
8148,KATHLEEN GIVENS
6973,JIM HARRISON
919,ARAMIS THORN
10903,NANCY SPRINGER
5148,GILLES PERRAULT
13868,STEPHEN KNIGHT
10776,MORRIS L WEST
6657,JEAN PLAIDY
4448,ETHEL BARRETT
14817,TRACY WEST
8251,KEITH BATCHELLER
7755,JUDITH GOULD
1409,BHAMP
4800,G EDITORS
13652,SIMONE SIMMONS
11785,PETER J HECK
12359,RICHARD ELLMANN
14282,T COOPER
15473,WOLFGANG SCHÜSSEL
5914,ILON WIKLAND
13534,SHERI MCGREGOR
7919,JUREK BECKER
6237,JAMES COWAN
9431,MAISIE MOSCO
13732,STAN RAPP
14699,TOM COLLINS
5423,HAL ROSENBLUTH
3084,DAVID H MAISTER
4328,ERIC A KNUDSEN
16,A GROVE DAY
12575,ROBERT B MILLER
13830,STEPHEN E HEIMAN
14301,TAD TULEJA
10449,MICHAEL LEBOEUF
13591,SHIVA NAIPAUL
6216,JAMES B SOUTH
15345,WILLIAM IRWIN
12549,ROB MACGREGOR
5324,GREGORY BENFORD
4112,ELIZABETH CASTRO
3666,DORIS EGAN
9904,MARTHA WELLS
11283,PAGAN KENNEDY
13562,SHERWOOD SMITH
8842,LEONARD MALTIN
14748,TOMIE DE PAOLA
12522,RISING MOON EDITORS
3548,DON HEWITT
6941,JILL MARIE LANDIS
5431,HAMPTON HOWARD
14936,VELDA JOHNSTON
5799,HOWARD COSELL
11743,PETER BONVENTRE
13684,SOL STEIN
12250,REGINA KEHN
5599,HEIKE SCHWARZBAUER
12515,RICK T
7118,JOE BENITEZ
9517,MARCIA CHEN
2997,DAVID
2480,CHRISTOPHER RODEN
10404,MICHAEL HAYDEN
12090,RACHAEL LEIGH COOK
5175,GIOVANNI BOCCACCIO
4804,G H MCWILLIAM
4271,EMILIO SALGARI
432,ALMA MARITANO
9274,LUIGI RICCI
2377,CHRISTIAN GAUSS
6116,JACK KORNFIELD
2038,CARR CLIFTON
11454,PATRICIA WENTWORTH
6095,JACK DU BRUL
12466,RICHARD STEINBERG
12498,RICK BUNDSCHUH
11709,PENNY JORDAN
9006,LINDA TURNER
6334,JAMES P MCGETTIGAN
6425,JAN ROGOZINSKI
9464,MANDY ANDRESS
7536,JON RONSON
12949,RON PRETTY
15242,WGORDON SMITH
242,ALETHEA HAYTER
15521,YUKIO MISHIMA
8165,KATHLEEN SKY
13687,SONDRA MARSHAK
10813,MYRNA CULBREATH
8389,KIJ JOHNSON
8269,KELLY FREAS
14717,TOM KIDD
8011,KAREN RISPIN
4368,ERIC W WEISSTEIN
213,ALBERT ELLIS
12559,ROBERT A HARPER
10285,MELVIN POWERS
3900,EDGAR EVANS CAYCE
5693,HENRY REED
5704,HERBERT B PURYEAR
12390,RICHARD I ABRAMS
13147,S
8534,L PERRY WILBUR
15196,WEBSTER KUSWA
6875,JERRY OBRIEN
6481,JANE ROBERTS
3615,DONALD THOMPSON
11868,PHIL DONAHUE AMP
2615,CO
3772,DR GENE BREWER
7461,JOHN SCHILB
4092,ELIZABETH A FLYNN
7235,JOHN CLIFFORD
6748,JEFF REID
8738,LAWRENCE M KRAUSS
11975,PIERRE GRIPARI
2351,CHRIS KITCH
2006,CAROLINE MYSS
12009,POCIAO
14854,UDO BREGER
931,ARITHA VAN HERK
4614,FRANCES ITANI
7978,KAREN DUDLEY
6389,JAMIE BASTEDO
301,ALFONSO ORTIZ
300,ALFONS
7435,JOHN R DANN
9922,MARTIN EDIC
10727,MODRIS EKSTEINS
9021,LINNEA DUE
2156,CHARLENE SPRETNAK
10561,MICHEL TREMBLAY
7502,JOHN VAN BUREK
1437,BILL GLASSCO
3059,DAVID FENNARIO
5771,HOLLEY RUBINSKY
1152,BARBARA ROBINSON
12666,ROBERT HASS
3954,EDWARD BELLAMY
5327,GREGORY HOWARD WILLIAMS
4031,ELAINE CAMP
10920,NAOMI HORTON
1718,BROWNING
3924,EDITH ST GEORGE
5254,GOUSHA
1959,CAROL NORRIS
3689,DOROTHY ANN BERNARD
4099,ELIZABETH AUGUST
14619,TIM F LAHAYE
3709,DOROTHY SAYER
14406,TERRIS MCMAHAN GRIMES
8119,KATHERINE KURTZ
12421,RICHARD MINITER
7229,JOHN CHEEVER
2073,CATHERINE COOKSON
11314,PAMELA MORSI
3829,E FULLER TORREY
5919,IMRAAN COOVADIA
11597,PAUL PREUSS
9873,MARLO THOMAS
4770,FRIENDS
12409,RICHARD LISCHER
12669,ROBERT HELLENGA
1843,CAMPBELL SOUP COMPANY
10850,NANCY BELL
9086,LIZ NEPORENT
14231,SUZANNE SCHLOSBERG
3720,DOUG LIPMAN
6126,JACK PRELUTSKY
9713,MARILYN HAFNER
3886,ED ROSE
5485,HARLYNNE GEISLER
6808,JENNIFER JUSTICE
14184,SUSAN WILSON
14912,VALERIE MARSH
11478,PATRICK K LUZADDER
9589,MARGARET READ MACDONALD
11518,PAUL AURANDT
12007,PLEASANT DESPAIN
3092,DAVID HEFLICK
11471,PATRICK FRALEY
10403,MICHAEL HARRISON
2485,CHRISTOPHER STUARTCLARK
9229,LOUNG UNG
10993,NELLIE BLY
133,AJ JACOBS
14558,THOMAS NORTON
13817,STEPHEN C LUNDIN
5545,HARRY PAUL
7230,JOHN CHRISTENSEN
9312,LYNN ABBEY
2983,DAVE DUNCAN
10808,MURRY
10424,MICHAEL JENSEN
2174,CHARLES CAUSELY
9363,M E BRADFORD
13096,RUSSELL KIRK
413,ALLEN KLEIN
12653,ROBERT H BORK
14541,THOMAS L FRIEDMAN
10731,MOLIÈRE
6662,JEAN SASSON
593,ANDREW SANDERS
11381,PATRICIA CRICK
4975,GEOFFREY MOORE
10794,MRS MARY ROWLANDSON
10082,MARY ROWLANDSON
7533,JON KATZ
1695,BRIGITTA RESTORFF
4005,EFFIE LELAND WILDER
8706,LAURIE ALLEN KLEIN
13483,SHAUNA SINGH BALDWIN
14941,VENERABLE HENEPOLA GUNARATANA
1149,BARBARA QUICK
9162,LORI REID
1232,BEE WILLEY
5968,IRENE RADFORD
1654,BRIAN FROUD
6906,JESSICA MACBETH
10921,NAOMI KRITZER
8050,KARLEEN KOEN
671,ANN CHAMBERLIN
11468,PATRICK DUNLEAVY
12164,RANDY MORAVEC
8089,KATE THOMPSON
12988,ROSALIND M GREENBERG
7421,JOHN NUNNELEY
963,ARNOLD STADLER
644,ANGELIKA FEL A
7129,JOE HARNELL
5954,IRA SKUTCH
14665,TJ MACGREGOR
7077,JOANNA CAMPBELL
3929,EDITOR AND INTRODUCTION BURTON RAFFEL
666,ANN BELL
10579,MICHELLE CARUSO
11037,NICHOLAS W MAIER
12513,RICK RIDGWAY
10590,MICHELLE STACEY
6225,JAMES BRADLEY
8249,KEES VAN KOOTEN
5284,GRAHAM THOMAS
8390,KIM ANTIEAU
1672,BRIAN LUMLEY
1773,BUD MACFARLANE JR
12183,RAY SHANNON
8774,LEE HOFFMAN
9295,LYLE BRANDT
8514,L A BANKS
4041,ELAINE MOORE
3232,DAWN STEWARDSON
10475,MICHAEL MOGADAM
14860,ULRICH BITZ
6940,JILL MANSELL
15355,WILLIAM JEREMIAH COUGHLIN
15306,WILLIAM COUGHLIN
2801,D W BUFFA
3811,DW BUFFA
4332,ERIC BERNE
14322,TANANARIVE DUE
339,ALICE KOLLER
4405,ERIN PIZZEY
4299,EMMA GOLD
8729,LAWRENCE
13304,SARAH BIRD
6161,JACQUELINE DEMONTRAVEL
3307,DEBORAH SMITH
13251,SANDRA CHASTAIN
7304,JOHN GLENN
11050,NICK TAYLOR
5186,GLADYS KNIGHT
4721,FRED J
10217,MD EPSTEIN
4035,ELAINE FANTLE SMIMBERG
1016,ASHA BANDELE
4958,GENIA WENNERSTROM
12639,ROBERT FROST
3020,DAVID BRADLEY
3414,DEWITT JONES
12284,RENÉE ZUCKER
13077,RUMIKO TAKAHASHI
10917,NAOKO TAKEUCHI
2318,CHIKAKO NOMA
10832,NAAKO TAKEUCHI
13540,SHERRI MANDELL
10494,MICHAEL PEARCE
7792,JUDITH SWADDLING
10875,NANCY KERRIGAN
13956,STEVE WOODWARD
602,ANDREWS MCMEEL PUBLISHING
5206,GLENN STOUT
14444,THE 1 SPORTS WRITER
564,ANDREW DONKIN
1365,BETTY
13206,SALTER
11256,OWEN EDITOR CUTHBERT
5150,GILLIAN CHAPMAN
5390,H J ROSE
15083,W H D ROUSE
4419,ERNEST SHACKLETON
1864,CARL
5739,HIAASEN
10781,MOSES HADAS
4809,G M A GRUBE
13164,S PETERS
8004,KAREN MEYER
13707,SPAIN
6072,J ROBERT KING
7939,K B BOGEN
6565,JANNY WURTS
1796,C DEAN ANDERSSON
10713,MITCHELL GRAHAM
7325,JOHN HELFERS
4034,ELAINE CUNNINGHAM
8263,KEITH ROBAR
13651,SIMONE SASSEN
1285,BERLIN
13729,STAN CUTLER
3340,DELIA EPHRON
15265,WILL LAWSON
6327,JAMES MORGAN
13606,SIDNEY ABBOTT
1133,BARBARA LOVE
8753,LEAH RABIN
5626,HELEN EPSTEIN
14985,VICTOR KLEMPERER
13844,STEPHEN GRAHAM JONES
8801,LEILA VENNEWITZ
12002,PJ GEARING
4468,EV BRUNSON
14508,THOMAS CLARK
1756,BRUCE WOODS
11742,PETER BLOCKSOM
639,ANGELA TER
11006,NEW YORK PUBLIC LIBRARY
15386,WILLIAM NOBLE
12497,RICK BUDA
6416,JAN HAROLD BRUNVAND
11003,NEVINS
12694,ROBERT K RESSLER
9602,MARGARET VISSER
11239,OSWALD WYND
13962,STEVEN BRUST
2770,CYNTHIA RUTLEDGE
4196,ELLEN BASS
7032,JOAN BARZILAY FREUND
8795,LEIGH KENO
8880,LESLIE KENO
5069,GEORGES PÉREC
8333,KENNETH UPTEGROVE
474,AMERICAN COLLEGE OF SPORTS MEDICINE
60,ACSM
3212,DAVID WATMOUGH
3142,DAVID MAGARSHACK
3141,DAVID MAGARSHA
6457,JANE HITCHCOCK
5025,GEORGE KONRAD
11869,PHIL FARRAND
7117,JOE
2876,DANIEL B BAKER
13400,SEAN OBRIEN STRUB
1443,BILL HENNING
1411,BI
5998,ISABEL ANDERS
13557,SHERRYL JORDAN
8274,KELVIN CHRISTOPHER JAMES
681,ANN GRANGER
1057,AXEL MERZ
10530,MICHAEL STEWART
12067,R KARL LARGENT
10803,MURIEL GRAY
5665,HELIAS
13208,SALVATORE RA
3360,DENISE BOMBARDIER
2871,DANI SINCLAIR
14218,SUZANNE ELLISON
12655,ROBERT H EISENMAN
8106,KATHERINE ANNE PORTER
5514,HARRIET BEECHER STOWE
13117,RUTH HAYES
15465,WOLF VON LOJEWSKI
15387,WILLIAM NORRIS
5471,HANSJÖRG MARTIN
9581,MARGARET MILLAR
1445,BILL HYBELS
9344,LYNNE HYBELS
9273,LUIGI PIRANDELLO
13703,SOPHOCLES
930,ARISTOPHANES
5925,INDIA EDGHILL
1309,BERNHARD STRAUB
4330,ERIC AMBLER
1740,BRUCE MCCALL
5452,HANNS PETER KARR
15161,WALTER WEHNER
6487,JANE SIMMONS
7933,JÜRGEN EBERTOWSKI
11116,NO AUTHOR
15476,WOLFRAM FLEISCHHAUER
3357,DENIS PETHEBRIDGE
3413,DEWEY GRAM
3861,EARMA BROWN
443,ALZIR HE
12348,RICHARD D KELLOUGH
11140,NOREEN G KELLOUGH
6443,JANE E AARON
14795,TOTLINE
14084,SUSAN B NEUMAN
1928,CAROL COPPLE
14048,SUE BREDEKAMP
10953,NATIONA
9121,LOIS MCCUE
7828,JULA LIBONN
13585,SHIRLEY RAINES
12679,ROBERT J CANADY
7787,JUDITH SCHICKENDANZ
8951,LINDA ACREDOLO
14114,SUSAN GOODWYN
2875,DANIEL AVRAM RICHMAN
8519,L CURTIS
12984,ROSALIND CHARLESWORTH
5618,HELEN BEE
5631,HELEN HARRISON
689,ANN KOSITSKY
7033,JOAN BECK
3785,DR ROBERT BUCKNAM
1153,BARBARA ROWLEY
1066,B BLAKE LEVITT
1272,BENJAMIN SPOCK
11979,PIERRE LE ROUZIC
3343,DELL PUBLISHING
7881,JULIE HAGSTROMJOAN MORRI
13240,SANDI KAHN SHELTON
12023,PRINCETON LANGUAGE INSTITUTE
6598,JAY SYLVAN COHEN
12582,ROBERT BERKOW
3907,EDIE JAROLIM
10728,MOIRA DUGGAN
6747,JEFF PERK
3858,EARL STEINBICKER
14800,TRACEY MENGES
13821,STEPHEN COLWELL
714,ANN SHULMAN
13564,SHERYL LINDSELLROBERTS
15335,WILLIAM H HYLTON
3119,DAVID LAMBERT
11845,PETER WARD
2466,CHRISTOPHER MCGOWAN
14694,TOM BROWN
11936,PHILLIP E PACK
6866,JERRY BOBROW
5716,HERBERT S ZIM
2149,CHANDLER S ROBBINS
1318,BERTEL BRUUN
916,AR
7543,JONATHAN A MICHAELS
15393,WILLIAM POLLACK
2756,CYNTHIA GRIFFIN WOLFF
10481,MICHAEL MURPHY
136,AKIF PIRINCCI
28,A MOUSNIERLOMPRÉ
5808,HOWARD P LOVECRAFT
5402,H P HOWARD PHILIPS LOVECRAFT
6184,JACQUES PAPY
13650,SIMONE LAMBLIN
15531,YVES RI
4374,ERICEMMANUEL SCHMITT
6977,JIM HOUGAN
15235,WERNER SIKORSKI
12126,RAINER LAABS
13072,RUDY RUCKER
882,ANTOINE VOLODINE
12169,RAPHAEL ALOYSIUS LAFFERTY
4312,EMMANUEL JOUANNE
6176,JACQUES BARBÉRI
13686,SOMTOW SUCHARITKUL
4080,ELISABETH VONARBURG
6722,JEANPIERRE HARRISON
952,ARNAULD PONTIER
10757,MONIKA BLAICH
6281,JAMES HOUSTON
3810,DUTCH SHEETS
6078,J T L JAMES
8586,LARRY K BRENDTRO
9915,MARTIN BROKENLEG
13954,STEVE VAN BOCKE
5301,GREG GIANGRANDE
13789,STEPHANIE CLEMENT
12424,RICHARD MORRIS
7415,JOHN MUIR
763,ANNE DELBEE
5670,HELMUT KOSSODO
959,ARNOLD P ABBOTT
9447,MALCOLM LOWRY
9538,MARCUS J BORG
5874,IAN CARR
3499,DIGBY FAIRWEATHER
1680,BRIAN PRIESTLY
1762,BRYAN APPLEYARD
9577,MARGARET MACMILLAN
12385,RICHARD HOLBROOKE
2057,CASEY HAMPTON
13333,SARAH TURNBULL
2247,CHARLES TODD
3870,ECHO HERON
3618,DONEA L SHANE
9044,LISA GOLDSTEIN
7271,JOHN EDGAR WIDEMAN
11277,P W STORM
2752,CYNTHIA D GRANT
12967,RONALD TIERNEY
6379,JAMES W HUSTON
15165,WARD CARROLL
12381,RICHARD HERMAN
1657,BRIAN HAIG
10504,MICHAEL RIDPATH
1054,AVODAH K OFFIT
400,ALLAN TOPOL
3556,DON PASSMAN
14104,SUSAN FELDMAN
7351,JOHN KRIST
7539,JON STEWART
6246,JAMES D WATSON
3963,EDWARD DE BONO
11274,P S RUSHFORTH
1981,CAROLE KLEIN
1671,BRIAN LEE
9032,LISA ALTHER
15094,W SOMERSET  MAUGHAM
10190,MAX BEERBOHM
4404,ERIN HART
14120,SUSAN HILLMORE
4941,GEMMA GROTT
12850,ROBIN PILCHER
8422,KIMBERLY WILLIS HOLT
3176,DAVID RAKOFF
14786,TONY VIGORITO
15339,WILLIAM HARVEY
10824,N J DAWOOD
7577,JONATHON LAZEAR
15218,WENDY LAZEAR
3019,DAVID BORGENICHT
13318,SARAH JORDAN
108,AFIODELIA E SCRUGGS
9983,MARY ANN MCDONALD
502,AMY SYLVESTER KATOH
13568,SHIN KIMURA
15526,YUTAKA SATOH
232,ALEJANDRO DUMAS
5348,GUILLERMO PIEDRAHITA
12305,RIC EDELMAN
6311,JAMES M MCPHERSON
12413,RICHARD M KETCHUM
398,ALLAN HALEY
6732,JEFF CARLSON
5202,GLENN FLEISHMAN
14669,TOBY MALINA
9322,LYNN HALLER
3435,DIANA MARTIN
7494,JOHN TOLLETT
3463,DIANE MARTIN
10718,MITZI SZERETO
10382,MICHAEL FARQUHAR
12972,RONI JAY
2928,DANIELLA CHACE
10170,MAUREEN B KEANE
3197,DAVID SMITH
8368,KEVIN NEARY
1976,CAROLE BLOOM
9750,MARION MEADE
10585,MICHELLE MAGORIAN
8077,KATE GRENVILLE
5676,HENRI TROYAT
12821,ROBIN
14924,VAN DER VAT
2837,DAN GARDINER
4904,GARY JENNINGS
5814,HOWARD SHAW
2526,CJ MCKNIGHT
13027,ROSS PETRAS
8188,KATHRYN PETRAS
1479,BILL SHOEMAKER
8821,LEO GIROUX JR
3500,DIK BROWNE
10760,MONIQUE BONNET
6772,JEFFREY MARKS
6845,JEREMY LEVEN
992,ARTHUR N SCHWARTZ
4646,FRANCIS STEEGMULLER
7067,JOAN STOLIAR
11448,PATRICIA VERYAN
14331,TANYA ANNE CROSBY
4987,GEORGE ALEC EFFINGER
7688,JOY GRDNIC
2135,CELESTE DE BLASIS
4234,ELLIOT S MAGGIN
5633,HELEN HOOVEN SANTMYER
13845,STEPHEN GREENLEAF
3002,DAVID ACKROYD
3180,DAVID ROBBINS
9860,MARK YARNELL
12274,RENE REID YARNELL
12443,RICHARD POE
7411,JOHN MILTON FOGG
2465,CHRISTOPHER MAURER
12405,RICHARD LEAKEY
6773,JEFFREY MEYERS
13989,STEVEN SAYLOR
12304,RIANE EISLER
8394,KIM CARLSON
2043,CARRIE FLOYD
1283,BEPPE SEVERGNINI
5145,GILES WATSON
2455,CHRISTOPHER G MOORE
11767,PETER FRIEDRICH
987,ARTHUR L BURTON III ALB3
8684,LAUREN RUTH WIENER
15249,WIENER
2386,CHRISTIN LORE WEBER
12247,REGENA THOMASHAUER
13794,STEPHANIE JAMES
5263,GRACE LIVINGSTON HILL LIBRARY
6004,ISABELLA MACDONALD A
10821,N CURTIS
1612,BRADLEY TREVOR GREIVE
11719,PERRAULT
15046,VIRGINIE DESPENTES
1291,BERNARD GAGNEBIN
9506,MARCEL RAYM
10636,MIKE RESNICK
11992,PIERREPAUL DURASTANTI
1701,BRITE
10503,MICHAEL RESNICK
15312,WILLIAM DESMOND
11572,PAUL KLEE
14491,THIERRY SOUFFLARD
12740,ROBERT MUSIL
11930,PHILIPPE JACCOTTET
8891,LESTER BANGS
7450,JOHN ROBERT COLOMBO
914,APRIL WILSON
2862,DANA REED
3218,DAVID WIESNER
8771,LEE GRUENFELD
2674,CONRAD RICHTER
6270,JAMES GURNEY
9061,LISA POTTS
8067,KATE CHRISTENSEN
8899,LEWIS BURKE FRUMKES
11621,PAULA BEGOUN
3285,DEBORAH EISENBERG
13123,RUTH MOOSE
10090,MARY TANNEN
2058,CASEY MAKELA
8205,KATHY LAMANCUSA
3122,DAVID LAVENDER
3111,DAVID JAMES DUNCAN
11372,PATRICIA ARRIGONI
11032,NICHOLAS NEGROPONTE
12886,ROGER FISHER
15370,WILLIAM L URY
12432,RICHARD P FEYNMAN
19,A J MCCLANE
12332,RICHARD BERMAN
4193,ELLA E CLARK
4410,ERNEST H ROSENBAUM
7260,JOHN DONOGHUE
6362,JAMES SWAIN
4406,ERLE STANLEY GARDNER
1258,BEN RICE
9254,LUCRETIA WALSH GRINDLE
542,ANDREA JUNO
14902,V VALE
12137,RALPH LEIGHTON
3976,EDWARD HUTCHINGS
7370,JOHN LOGUE
8457,KLAUS LAMBRECHT
3509,DINKA MRKOWATSCHKI
8838,LEONARD COHEN
14903,VACLAV HAVEL
15230,WERNER GROSS
12980,ROSA LUXEMBURG
821,ANNELIES LASCHITZA
4983,GEORG ADLER
5105,GERHARD PRAUSE
14818,TRATSCHKE
12746,ROBERT NOZICK
2833,DAN CAVICCHIO
9388,M THERESE YOUNG
10691,MIRANDA GRAY
8281,KEN CAREY
7790,JUDITH STAMPER
4956,GENEVI STAMPER
3048,DAVID DANIEL
12255,REGINALD HILL
5752,HILARY WALDEN
15318,WILLIAM F
7719,JR BUCKLEY
293,ALEXANDRIA RIPLEY
12221,REBECCA HARDING DAVIS
14606,TILLIE OLSEN
11686,PEGGY RAMBACH
8747,LE CARRE
12055,R DAVID THOMAS
12929,RON BEYMA
15122,WALTER ANDERSON
8087,KATE SAUNDERS
9831,MARK MITTELBERG
9576,MARGARET M KIMMEL
9818,MARK JUERGENSMEYER
3224,DAVID WONG LOUIE
7188,JOHN ASHBERY
6356,JAMES SCHUYLER
1555,BOB SCHIEFFER
13053,ROY PARVIN
5214,GLORIA GAITHER
13575,SHIRLEY DOBSON
13085,RUSS FLINT
9900,MARTHA SAXTON
5860,HYSTERIA MAGAZINE
3312,DEBORAH WERKSMAN
6938,JILL KER CONWAY
10797,MS NANCY L MACE MA
3783,DR PETER V RABINS MD MPH
3762,DR
11415,PATRICIA L WREDE
9028,LIPMAN
5169,GINNY ELKIN
3276,DEBORAH COATES
10094,MARY TYLER MOORE
6983,JIM LEHRER
7979,KAREN DUFFY
6477,JANE PETTIGREW
14315,TAMARA TRAEDER
1912,CARMEN RENEE BERRY
1911,CARMEN RENEE BER
13814,STEPHEN BOOTH
7907,JUNE ROSE
14426,TERRY SOUTHERN
14042,SU TONG
7320,JOHN HARDING
11048,NICK REDFERN
612,ANDY ROBERTS
11085,NIGEL WILLIAMS
9373,M J HYLAND
6847,JEREMY POOLMAN
2910,DANIEL MENAKER
14723,TOM MCNAB
3465,DIANE MCKINNEYWHETSTONE
11022,NICHOLAS BLINCOE
12943,RON LIEBMAN
2981,DAVE DAVIES
2164,CHARLES BARKLEY
13054,ROY S JOHNSON
11544,PAUL FEIG
4986,GEORGE  B ADDISON
6120,JACK M BICKHAM
11814,PETER MOORE
11261,P ANTHONY
3281,DEBORAH DEUTSCHMAN
15159,WALTER VELEZ
15486,WS MILNER
12181,RAY KURZWEIL
14128,SUSAN JOHNSON
12079,R T STEVENS
2140,CELIA REES
7081,JOANNA HERSHON
2559,CLARISSA PINKOLA ESTES
3277,DEBORAH COPAKEN KOGAN
6715,JEANNINE KADOW
2373,CHRISTEL WIEMKEN
1745,BRUCE PATTERSON
11535,PAUL DENHAM
3965,EDWARD E KRAMER AMP
11755,PETER CROWTHER
4593,FORREST J A
5751,HILARY MASTERS
11740,PETER BLAUNER
12690,ROBERT JASTROW
5230,GONZALO LIRA
14416,TERRY FARISH
7141,JOE MCGINNISS
1050,AVERY CORMAN
2836,DAN G STONE
8323,KENNETH J HARVEY
741,ANNA MURDOCH
13827,STEPHEN DIXON
9514,MARCI MCDONALD
11706,PENNY DALE
511,ANABEL KINDERSLEY
1172,BARNABAS KINDERSLEY
14869,UNICEF
15185,WAYNE G HAMMOND
2401,CHRISTINA SCULL
8823,LEO LIONNI
12060,R H W DILLARD
1379,BETTY MINDLIN
3613,DONALD SLATOFF
557,ANDREW BOYD
1646,BRIAN BOND
11253,OWEN BEATTIE
7300,JOHN GEIGER
8266,KELLEY ARMSTRONG
14646,TIMELIFE BOOKS
14644,TIME LIFE BOOKS
5041,GEORGE PERRY
2607,CLIVE BARDA
3144,DAVID MARPLES
3225,DAVID WRIGHT
2581,CLAUDIA L JOHNSON
9858,MARK WAID
1990,CAROLINA MARIA DE JESUS
14460,THE MAIN STREET PRESS
15255,WILHELM K GRIMM
9140,LORE S
130,AINE OCONNOR
15066,VOLTAIRE  TRANSLATED BY JOHN BUTT
2682,COOPER
6920,JF
2431,CHRISTOPH GÖHLER
8659,LAURA WILSON
1994,CAROLINE EINHÄUPL
11642,PAULE CONSTANT
5654,HELENE KARMASIN
5528,HARRO CHRISTENSEN
15121,WALTER ALLEN
15553,ZIAUDDIN SARDAR
1744,BRUCE PANDOLFINI
7660,JOSEPHINE SAXTON
14237,SUZANNE WEYN
403,ALLAN ZULLO
13051,ROY MACGREGOR
15563,ÅKE EDWARDSON
646,ANGELIKA KUTSCH
491,AMY HEMPEL
6608,JD MCCLATCHY
6726,JED GILLEN
13166,S ROBINSON
12378,RICHARD HARRINGTON
6131,JACK VANCE
9535,MARCUS CUNLIFFE
15347,WILLIAM J CAUNITZ
4350,ERIC LUSTBADER
14722,TOM MCGREGOR
3588,DONALD HALL
4562,FITZGERALD
3956,EDWARD BLOOR
13045,ROY BLOUNT
11758,PETER DE SEVE
11759,PETER DE SÈVE
10364,MICHAEL CURTIS FORD
13612,SIEGFRIED BERGER
1117,BARBARA FREETHY
3427,DIANA DIAMOND
2501,CHUCK SMITH
2492,CHUCK
7725,JR SMITH
4472,EVA IBBOTSON
9072,LISELOTTE JULIUS
647,ANGELIKA NAUJOKAT
7950,KAI MEYER
8341,KENSINGTON LADIES EROTICA
12906,ROGER SHATTUCK
3743,DOUGLAS KEITH CANDLAND
10784,MOUNTAINEERS
11676,PEGGY FERBER
10246,MEL LEVINE
10240,MEIR H DEGANI
9963,MARTY CRISP
3135,DAVID LUBAR
2077,CATHERINE DALYWEIR
2838,DAN GREENBURG
11902,PHILIP K HOWARD
7602,JOSEPH BARBERA
3681,DORIT RABINYAN
2915,DANIEL PINKWATER
2257,CHARLES WILLIAMS
9320,LYNN FREED
2448,CHRISTOPHER DE VINCK
6829,JENNY LEE
13125,RUTH NANDA ASHEN
13124,RUTH N ANSHEN
6982,JIM KOKORIS
2141,CELIA RIVENBARK
2658,CONNIE BRISCOE
12074,R O BLECHMAN
48,ABBA EBAN
5861,HÉLÈNE NARBONNE
6182,JACQUES MARTINACHE
6890,JESSE DUPLANTIS
9793,MARK CHADBOURN
10052,MARY LOGUE
5046,GEORGE S CLASON
10444,MICHAEL LAIMO
146,AL KELLY
14320,TAMILEE WEBB
9164,LORI SEEGER
13800,STEPHANIE SEYMOUR
8602,LARRY WASCHKA
2768,CYNTHIA RICHMOND
12751,ROBERT PARRY
8658,LAURA WICKENDEN
1983,CAROLE LEWIS
9823,MARK L PROPHET
4314,EMMET FOX
14022,STUART GORDON
2124,CECELIA AHERN
4048,ELAINE VIETS
11681,PEGGY NOONAN
10149,MATTHEW LESKO
9981,MARY ANN MARTELLO
2524,CJ BECK
14540,THOMAS KINKADE
8127,KATHERINE SPENCER
8908,LEWIS THOMAS
14692,TOM BRANNON
